total_laid_off,company_name,stage_group,industry_name,city,country,latitude,longitude,year,quarter
40.0,CarTrawler,Mature/Public,Transportation,Dublin,Ireland,53.3493795,-6.2605593,2024.0,3.0
35.0,Superpedestrian,Growth Stage,Transportation,Boston,USA,42.3554334,-71.060511,2022.0,2.0
40.0,SpotHero,Growth Stage,Transportation,Chicago,USA,41.8755616,-87.6244212,2020.0,2.0
100.0,Zoox,Growth Stage,Transportation,Forster City,USA,37.5585465,-122.2710788,2020.0,2.0
406.0,Bird,Growth Stage,Transportation,Los Angeles,USA,34.0536909,-118.242766,2020.0,1.0
840.0,Rivian,Mature/Public,Transportation,Detroit,USA,42.3315509,-83.0466403,2022.0,3.0
40.0,Our Next Energy,Growth Stage,Transportation,Detroit,USA,42.3315509,-83.0466403,2024.0,1.0
128.0,Our Next Energy,Growth Stage,Transportation,Detroit,USA,42.3315509,-83.0466403,2023.0,4.0
60.0,Innoviz,Mature/Public,Transportation,Tel Aviv,Israel,32.0852997,34.7818064,2024.0,1.0
40.0,Rivian,Mature/Public,Transportation,Detroit,USA,42.3315509,-83.0466403,2020.0,2.0
600.0,Cars24,Late Stage,Transportation,Gurugram,India,28.4646148,77.0299194,2022.0,2.0
108.0,Turo,Late Stage,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,1.0
300.0,Spinny,Late Stage,Transportation,Gurugram,India,28.4646148,77.0299194,2023.0,3.0
35.0,Ridecell,Growth Stage,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
27.0,Zoomo,Growth Stage,Transportation,Sydney,Australia,-33.8698439,151.2082848,2023.0,2.0
3700.0,Uber,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
92.0,Scoop,Growth Stage,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
65.0,Zoomo,Growth Stage,Transportation,Sydney,Australia,-33.8698439,151.2082848,2022.0,4.0
150.0,Turo,Late Stage,Transportation,San Francisco,USA,37.7792588,-122.4193286,2025.0,2.0
138.0,LeddarTech,Mature/Public,Transportation,Quebec,Canada,46.81228,-71.21454,2025.0,2.0
237.0,Motive,Late Stage,Transportation,San Francisco,USA,37.7792588,-122.4193286,2022.0,4.0
1300.0,GoTo Group,Mature/Public,Transportation,Jakarta,Indonesia,-6.175247,106.8270488,2022.0,4.0
360.0,Moladin,Growth Stage,Transportation,Jakarta,Indonesia,-6.175247,106.8270488,2023.0,1.0
40.0,Wejo,Mature/Public,Transportation,Chester,UK,53.1908873,-2.8908955,2023.0,1.0
76.0,Clutch,Growth Stage,Transportation,Toronto,Canada,43.6534817,-79.3839347,2022.0,2.0
150.0,Argo AI,Unknown,Transportation,Pittsburgh,USA,40.4416941,-79.9900861,2022.0,3.0
550.0,Motional,Unknown,Transportation,Pittsburgh,USA,40.4416941,-79.9900861,2024.0,2.0
173.0,Argo AI,Unknown,Transportation,Pittsburgh,USA,40.4416941,-79.9900861,2022.0,4.0
1500.0,Carvana,Mature/Public,Transportation,Phoenix,USA,33.4484367,-112.074141,2022.0,4.0
2500.0,Carvana,Mature/Public,Transportation,Phoenix,USA,33.4484367,-112.074141,2022.0,2.0
130.0,Nikola,Mature/Public,Transportation,Phoenix,USA,33.4484367,-112.074141,2024.0,4.0
750.0,Reef,Unknown,Transportation,Miami,USA,25.7741728,-80.19362,2022.0,2.0
430.0,Gojek,Late Stage,Transportation,Jakarta,Indonesia,-6.175247,106.8270488,2020.0,2.0
600.0,Uber,Mature/Public,Transportation,Bengaluru,India,12.98815675,77.62260004,2020.0,2.0
40.0,Oye Rickshaw,Unknown,Transportation,New Delhi,India,28.6138954,77.2090057,2022.0,2.0
111.0,Virgin Hyperloop,Unknown,Transportation,Los Angeles,USA,34.0536909,-118.242766,2022.0,1.0
100.0,Zipcar,Mature/Public,Transportation,Boston,USA,42.3554334,-71.060511,2020.0,1.0
200.0,Uber,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2023.0,2.0
130.0,Bounce,Growth Stage,Transportation,Bengaluru,India,12.98815675,77.62260004,2020.0,2.0
200.0,Bounce,Growth Stage,Transportation,Bengaluru,India,12.98815675,77.62260004,2021.0,1.0
400.0,Lucid Motors,Mature/Public,Transportation,Newark,USA,37.52966,-122.04024,2024.0,2.0
140.0,Rivian,Mature/Public,Transportation,Los Angeles,USA,34.0536909,-118.242766,2025.0,2.0
40.0,Bounce,Growth Stage,Transportation,Bengaluru,India,12.98815675,77.62260004,2023.0,1.0
1300.0,Lucid Motors,Mature/Public,Transportation,Newark,USA,37.52966,-122.04024,2023.0,1.0
1000.0,Cruise,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2025.0,1.0
230.0,Embark Trucks,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
180.0,Tier Mobility,Growth Stage,Transportation,Berlin,Germany,52.5170365,13.3888599,2022.0,3.0
30.0,Waze,Mature/Public,Transportation,Palo Alto,USA,37.4443293,-122.1598465,2020.0,3.0
23.0,Moovit,Mature/Public,Transportation,Ness Ziona,Israel,31.9208636,34.79413999,2024.0,2.0
100.0,Getaround,Growth Stage,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,1.0
180.0,Ola,Late Stage,Transportation,Bengaluru,India,12.98815675,77.62260004,2024.0,2.0
1400.0,Ola,Late Stage,Transportation,Bengaluru,India,12.98815675,77.62260004,2020.0,2.0
147.0,Luminar,Mature/Public,Transportation,Orlando,USA,28.5421109,-81.3790304,2024.0,2.0
3000.0,Uber,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
75.0,99,Mature/Public,Transportation,Sao Paulo,Brazil,-23.5506507,-46.6333824,2022.0,3.0
130.0,CarGurus,Mature/Public,Transportation,Boston,USA,42.3554334,-71.060511,2020.0,2.0
8.0,HopSkipDrive,Unknown,Transportation,Los Angeles,USA,34.0536909,-118.242766,2020.0,1.0
200.0,Eroad,Unknown,Transportation,Auckland,New Zealand,-36.852095,174.7631803,2023.0,3.0
350.0,TuSimple,Mature/Public,Transportation,San Diego,USA,32.7174202,-117.162772,2022.0,4.0
100.0,Phantom Auto,Unknown,Transportation,San Francisco,USA,37.7792588,-122.4193286,2024.0,1.0
17.0,Nexar,Growth Stage,Transportation,New York City,USA,40.7127281,-74.0060152,2023.0,3.0
78.0,Spin,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
270.0,Vroom,Mature/Public,Transportation,New York City,USA,40.7127281,-74.0060152,2022.0,2.0
800.0,Vroom,Mature/Public,Transportation,New York City,USA,40.7127281,-74.0060152,2024.0,1.0
120.0,Vroom,Mature/Public,Transportation,New York City,USA,40.7127281,-74.0060152,2023.0,2.0
160.0,Buser,Growth Stage,Transportation,Sao Paulo,Brazil,-23.5506507,-46.6333824,2022.0,4.0
275.0,Vroom,Mature/Public,Transportation,New York City,USA,40.7127281,-74.0060152,2023.0,1.0
150.0,Cruise,Mature/Public,Transportation,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
225.0,Uber,Mature/Public,Transportation,Amsterdam,Netherlands,52.3730796,4.8924534,2020.0,2.0
250.0,TravelTriangle,Growth Stage,Travel,Gurugram,India,28.4646148,77.0299194,2020.0,1.0
1900.0,Airbnb,Mature/Public,Travel,San Francisco,USA,37.7792588,-122.4193286,2020.0,2.0
1100.0,Sabre,Mature/Public,Travel,Dallas,USA,32.7762719,-96.7968559,2023.0,2.0
70.0,PickYourTrail,Early Stage,Travel,Chennai,India,13.0836939,80.270186,2020.0,2.0
144.0,AvantStay,Mature/Public,Travel,Los Angeles,USA,34.0536909,-118.242766,2022.0,4.0
164.0,Evolve,Late Stage,Travel,Denver,USA,39.7392364,-104.984862,2023.0,2.0
38.0,The Guild,Growth Stage,Travel,Austin,USA,30.2711286,-97.7436995,2020.0,1.0
103.0,Priceline,Mature/Public,Travel,Norwalk,USA,41.1175966,-73.4078968,2024.0,2.0
85.0,WanderJaunt,Growth Stage,Travel,San Francisco,USA,37.7792588,-122.4193286,2022.0,3.0
125.0,TripAdvisor,Mature/Public,Travel,Boston,USA,42.3554334,-71.060511,2023.0,4.0
90.0,GetYourGuide,Late Stage,Travel,Berlin,Germany,52.5170365,13.3888599,2020.0,4.0
160.0,Kayak / OpenTable,Mature/Public,Travel,Stamford,USA,41.0534302,-73.5387341,2020.0,2.0
35.0,Frontdesk,Unknown,Travel,Milwaukee,USA,43.0386475,-87.9090751,2020.0,2.0
221.0,Stay Alfred,Growth Stage,Travel,Spokane,USA,47.6571934,-117.42351,2020.0,2.0
250.0,Hopper,Unknown,Travel,Montreal,Canada,45.5031824,-73.5698065,2023.0,4.0
300.0,TripActions,Growth Stage,Travel,Palo Alto,USA,37.4443293,-122.1598465,2020.0,1.0
400.0,Sonder,Growth Stage,Travel,San Francisco,USA,37.7792588,-122.4193286,2020.0,1.0
175.0,Evolve,Late Stage,Travel,Denver,USA,39.7392364,-104.984862,2023.0,3.0
900.0,TripAdvisor,Mature/Public,Travel,Boston,USA,42.3554334,-71.060511,2020.0,2.0
130.0,Inspirato,Growth Stage,Travel,Denver,USA,39.7392364,-104.984862,2020.0,1.0
100.0,Sonder,Mature/Public,Travel,San Francisco,USA,37.7792588,-122.4193286,2023.0,1.0
1500.0,Expedia,Mature/Public,Travel,Seattle,USA,47.6038321,-122.330062,2024.0,1.0
106.0,Sonder,Mature/Public,Travel,San Francisco,USA,37.7792588,-122.4193286,2024.0,1.0
80.0,FabHotels,Growth Stage,Travel,New Delhi,India,28.6138954,77.2090057,2020.0,1.0
200.0,Pollen,Growth Stage,Travel,London,UK,51.4893335,-0.144055085,2022.0,2.0
25.0,Glisser,Unknown,Travel,London,UK,51.4893335,-0.144055085,2023.0,1.0
250.0,Sonder,Mature/Public,Travel,San Francisco,USA,37.7792588,-122.4193286,2022.0,2.0
216.0,Kiwi.com,Unknown,Travel,Brno,Czech Republic,49.1922443,16.6113382,2024.0,1.0
320.0,Vacasa,Mature/Public,Travel,Portland,USA,45.5202471,-122.674194,2024.0,1.0
69.0,Pollen,Growth Stage,Travel,London,UK,51.4893335,-0.144055085,2020.0,2.0
1300.0,Vacasa,Mature/Public,Travel,Portland,USA,45.5202471,-122.674194,2023.0,1.0
350.0,MakeMyTrip,Mature/Public,Travel,New Delhi,India,28.6138954,77.2090057,2020.0,3.0
300.0,Klook,Growth Stage,Travel,Hong Kong,Hong Kong,22.2793278,114.1628131,2020.0,2.0
109.0,Inspirato,Mature/Public,Travel,Denver,USA,39.7392364,-104.984862,2023.0,1.0
300.0,Skyscanner,Mature/Public,Travel,Edinburgh,UK,55.9533456,-3.1883749,2020.0,3.0
15.0,Horizn Studios,Growth Stage,Travel,Berlin,Germany,52.5170365,13.3888599,2020.0,2.0
30.0,Impala,Growth Stage,Travel,London,UK,51.4893335,-0.144055085,2022.0,2.0
200.0,Frontdesk,Unknown,Travel,Milwaukee,USA,43.0386475,-87.9090751,2024.0,1.0
50.0,Remote Year,Growth Stage,Travel,Chicago,USA,41.8755616,-87.6244212,2020.0,1.0
50.0,Inspirato,Mature/Public,Travel,Denver,USA,39.7392364,-104.984862,2023.0,3.0
56.0,WanderJaunt,Growth Stage,Travel,San Francisco,USA,37.7792588,-122.4193286,2020.0,1.0
